tweet_id,timestamp,source,text,expanded_urls,rating_denominator,rating_numerator,name,category,tweet_id,jpg_url,img_num,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog,tweet_id,retweet_count,favorite_count,followers_count
852912242202992640,2017-04-14 15:51:39+00:00,iPhone,"Meet Benny. He likes being adorable and making fun of you while you're on the trampoline. 12/10 let's help him out

https://t.co/aVMjBqAy1x https://t.co/7gx2LksT3U","https://www.gofundme.com/bennys-medical-bills,https://twitter.com/dog_rates/status/852912242202992640/photo/1,https://twitter.com/dog_rates/status/852912242202992640/photo/1",10.0,12.0,Benny,None,6.692037280969605e+17,https://pbs.twimg.com/media/CUl9PGBVEAUV3Wz.jpg,1.0,pug,0.910452,True,French_bulldog,0.0550895999999999,True,Chihuahua,0.0148966,True,8.312626273807483e+17,2350.0,13066.0,3200892.0
852672615818899456,2017-04-13 23:59:28+00:00,iPhone,This is Aspen. She's never tasted a stick so succulent. On the verge of tears. A face of pure appreciation. 12/10 https://t.co/VlyBzOXHEW,https://twitter.com/dog_rates/status/852672615818899456/photo/1,10.0,12.0,Aspen,None,6.692141657818685e+17,https://pbs.twimg.com/media/CUmGu7-UcAA0r3O.jpg,1.0,minivan,0.435396,False,police_van,0.310143,False,minibus,0.068201,False,8.305833205850685e+17,19297.0,73397.0,3200892.0
852553447878664193,2017-04-13 16:05:56+00:00,iPhone,This is Jarod. He likes having his belly brushed. Tongue ejects when you hit the right spot. 13/10 downright h*ckin adorable https://t.co/ArnxkyD2kC,"https://twitter.com/dog_rates/status/852553447878664193/photo/1,https://twitter.com/dog_rates/status/852553447878664193/photo/1",10.0,13.0,Jarod,None,6.692166797218734e+17,https://pbs.twimg.com/media/CUmJBS5WUAAKtrP.jpg,1.0,golden_retriever,0.992758,True,Irish_setter,0.00337904,True,Saluki,0.00122963,True,8.300974003751526e+17,3455.0,10804.0,3200892.0
852311364735569921,2017-04-13 00:03:59+00:00,iPhone,This is Wiggles. She would like you to spot her. Probably won't need your help but just in case. 13/10 powerful as h*ck https://t.co/2d370P0OEg,https://twitter.com/dog_rates/status/852311364735569921/photo/1,10.0,13.0,Wiggles,None,6.693246573765673e+17,https://pbs.twimg.com/media/CUnrN7vUcAAfGvN.jpg,1.0,seashore,0.201659,False,Cardigan,0.131544,True,sandbar,0.1014299999999999,False,8.298613961668772e+17,2243.0,13441.0,3200892.0
852226086759018497,2017-04-12 18:25:07+00:00,Client,"Meet General. He wasn't content with the quality of his room. Requested to pupgrade, but was ignored. 14/10 look who just lost a customer https://t.co/NP5JW8LnmW",https://twitter.com/dog_rates/status/852226086759018497/video/1,10.0,14.0,General,None,6.693272072406999e+17,https://pbs.twimg.com/media/CUntin8WIAADmLk.jpg,1.0,golden_retriever,0.919584,True,Labrador_retriever,0.0496695,True,kuvasz,0.0102161,True,8.294499468688794e+17,2329.0,11519.0,3200892.0
852189679701164033,2017-04-12 16:00:27+00:00,iPhone,This is Sailor. He has collected the best dirt in the area. As any good boy would. Under the impression you know what to do next. 12/10 https://t.co/jrFzScKWEG,https://twitter.com/dog_rates/status/852189679701164033/photo/1,10.0,12.0,Sailor,None,6.693285030919373e+17,https://pbs.twimg.com/media/CUnuuLEWEAAlKjN.jpg,1.0,Siberian_husky,0.424202,True,Eskimo_dog,0.2376599999999999,True,malamute,0.0525717,True,8.29141528400556e+17,8530.0,26952.0,3200892.0
851591660324737024,2017-04-11 00:24:08+00:00,iPhone,Oh jeez u did me quite the spook little fella. We normally don't rate triceratops but this one seems suspiciously good. 11/10 would pet well https://t.co/BMtfCmNbnS,https://twitter.com/dog_rates/status/851591660324737024/photo/1,10.0,11.0,No_Name,None,6.693514345095291e+17,https://pbs.twimg.com/media/CUoDk8mWsAAMyBL.jpg,1.0,cuirass,0.756829,False,breastplate,0.2335199999999999,False,bulletproof_vest,0.00381188,False,8.288015510870426e+17,3901.0,0.0,3200892.0
851464819735769094,2017-04-10 16:00:07+00:00,iPhone,This is Iggy. He was a rescue dog killed in the Stockholm attack. His memorial started with a collar and four bones. It's grown a bit. 14/10 https://t.co/E4a0R9my1M,"https://twitter.com/dog_rates/status/851464819735769094/photo/1,https://twitter.com/dog_rates/status/851464819735769094/photo/1,https://twitter.com/dog_rates/status/851464819735769094/photo/1,https://twitter.com/dog_rates/status/851464819735769094/photo/1",10.0,14.0,Iggy,None,6.693534389883658e+17,https://pbs.twimg.com/media/CUoFZTyW4AE70iD.jpg,1.0,teddy,0.379656,False,Pembroke,0.2123429999999999,True,chow,0.0969952999999999,True,8.287087149369303e+17,12882.0,40241.0,3200892.0
851224888060895234,2017-04-10 00:06:42+00:00,iPhone,"Meet Snoop. His number one passion is sticking his head out of car windows, so he purchased some doggles. Stylish af. 13/10 happy travels https://t.co/iHYfZdz444","https://twitter.com/dog_rates/status/851224888060895234/photo/1,https://twitter.com/dog_rates/status/851224888060895234/photo/1,https://twitter.com/dog_rates/status/851224888060895234/photo/1,https://twitter.com/dog_rates/status/851224888060895234/photo/1",10.0,13.0,Snoop,None,6.693543826270495e+17,https://pbs.twimg.com/media/CUoGQjdXAAAkaz2.jpg,1.0,Chihuahua,0.97399,True,French_bulldog,0.010832,True,Pekinese,0.00209865,True,8.28409743546925e+17,1305.0,6898.0,3200892.0
850753642995093505,2017-04-08 16:54:09+00:00,iPhone,"This is Kyle. He made a joke about your shoes, then stuck his tongue out at you. Uncalled for. Step the h*ck up Kyle. 11/10 would forgive https://t.co/hLQ2Ilg2uN","https://twitter.com/dog_rates/status/850753642995093505/photo/1,https://twitter.com/dog_rates/status/850753642995093505/photo/1",10.0,11.0,Kyle,None,6.693596748194816e+17,https://pbs.twimg.com/media/CUoLEG3XAAE65I0.jpg,1.0,Labrador_retriever,0.367818,True,German_short-haired_pointer,0.280642,True,Chesapeake_Bay_retriever,0.184246,True,8.283816369999176e+17,2554.0,13864.0,3200892.0
850380195714523136,2017-04-07 16:10:12+00:00,iPhone,This is Leo. He's a personal triathlon coach. Currently overseeing this athlete's push-pups. H*ckin brutal. 13/10 would do all he asks of me https://t.co/FXZQtBcnTO,https://twitter.com/dog_rates/status/850380195714523136/video/1,10.0,13.0,Leo,None,6.693638882369946e+17,https://pbs.twimg.com/media/CUoO1TLWsAA0Z3w.jpg,1.0,golden_retriever,0.539004,True,Irish_setter,0.40655,True,cocker_spaniel,0.0414844,True,8.283726459933983e+17,3344.0,13756.0,3200892.0
850333567704068097,2017-04-07 13:04:55+00:00,iPhone,@markhoppus MARK THAT DOG HAS SEEN AND EXPERIENCED MANY THINGS. PROBABLY LOST OTHER EAR DOING SOMETHING HEROIC. 13/10 HUG THE DOG HOPPUS,,10.0,13.0,No_Name,None,6.693678961041818e+17,https://pbs.twimg.com/media/CUoSjTnWwAANNak.jpg,1.0,basset,0.749394,True,beagle,0.133579,True,Welsh_springer_spaniel,0.0301984,True,8.280465555633234e+17,3260.0,12923.0,3200892.0
850145622816686080,2017-04-07 00:38:06+00:00,iPhone,This is Riley. He's making new friends. Jubilant as h*ck for the fun times ahead. 11/10 for all pups pictured https://t.co/PCX25VV78l,"https://twitter.com/dog_rates/status/850145622816686080/photo/1,https://twitter.com/dog_rates/status/850145622816686080/photo/1,https://twitter.com/dog_rates/status/850145622816686080/photo/1,https://twitter.com/dog_rates/status/850145622816686080/photo/1",10.0,11.0,Riley,None,6.693714837943173e+17,https://pbs.twimg.com/media/CUoVz8rU8AAfW-c.jpg,1.0,Brabancon_griffon,0.483268,True,miniature_pinscher,0.307465,True,redbone,0.0705238,True,8.279334041424364e+17,5987.0,22180.0,3200892.0
849776966551130114,2017-04-06 00:13:11+00:00,iPhone,Seriously guys? Again? We only rate dogs. Please stop submitting other things like this super good hammerhead shark. Thank you... 12/10 https://t.co/TCMC90mSOT,"https://twitter.com/dog_rates/status/849776966551130114/photo/1,https://twitter.com/dog_rates/status/849776966551130114/photo/1",10.0,12.0,No_Name,None,6.693932563131843e+17,https://pbs.twimg.com/media/CUopnHPVEAAcL2o.jpg,1.0,cocker_spaniel,0.3598429999999999,True,Blenheim_spaniel,0.139519,True,toy_poodle,0.132746,True,8.27228250799743e+17,13517.0,0.0,3200892.0
849412302885593088,2017-04-05 00:04:08+00:00,iPhone,This is Noosh. He noticed you were in the shower and thought you could use some company. 12/10 h*ckin loyal https://t.co/Uq3ChFgWA3,"https://twitter.com/dog_rates/status/849412302885593088/photo/1,https://twitter.com/dog_rates/status/849412302885593088/photo/1,https://twitter.com/dog_rates/status/849412302885593088/photo/1,https://twitter.com/dog_rates/status/849412302885593088/photo/1",10.0,12.0,Noosh,None,6.695644612677222e+17,https://pbs.twimg.com/media/CUrFUvDVAAA9H-F.jpg,1.0,toy_poodle,0.623685,True,miniature_poodle,0.25992,True,standard_poodle,0.0825297,True,8.269586533285929e+17,5757.0,23767.0,3200892.0
849336543269576704,2017-04-04 19:03:06+00:00,iPhone,"At first I thought this was a dog because of the sign, but it is clearly Wilson from Home Improvement. Please only send in dogs... 11/10 https://t.co/jqPk1BZ6xu",https://twitter.com/dog_rates/status/849336543269576704/photo/1,10.0,11.0,No_Name,None,6.695675917746258e+17,https://pbs.twimg.com/media/CUrIK1DWoAAhECq.jpg,1.0,Chihuahua,0.980511,True,toy_terrier,0.00916644,True,miniature_pinscher,0.00265851,True,8.26615380357632e+17,4521.0,0.0,3200892.0
849051919805034497,2017-04-04 00:12:06+00:00,iPhone,This is Kevin. Kevin doesn't give a single h*ck. Will sit in the fountain if he wants to. 13/10 churlish af https://t.co/r6GjO6MbZz,https://twitter.com/dog_rates/status/849051919805034497/photo/1,10.0,13.0,Kevin,None,6.695714717784105e+17,https://pbs.twimg.com/media/CUrLsI-UsAALfUL.jpg,1.0,minivan,0.8734879999999999,False,pickup,0.0412593,False,beach_wagon,0.0154005,False,8.265983652700078e+17,2709.0,11117.0,3200892.0
848690551926992896,2017-04-03 00:16:10+00:00,iPhone,Please stop sending in animals other than dogs. We only rate dogs. Not Furry Ecuadorian Sea Turtles. Thank you... 12/10 https://t.co/UOE79zb6VU,https://twitter.com/dog_rates/status/848690551926992896/photo/1,10.0,12.0,No_Name,None,6.695735707591639e+17,https://pbs.twimg.com/media/CUrNmtFWoAAnWCD.jpg,1.0,West_Highland_white_terrier,0.946828,True,miniature_schnauzer,0.0223435999999999,True,cairn,0.00946166,True,8.262404940700303e+17,2965.0,14614.0,3200892.0
848324959059550208,2017-04-02 00:03:26+00:00,iPhone,Meet Odin. He's supposed to be giving directions but he'd rather look at u like that. Should probably buckle pup. 12/10 distracting as h*ck https://t.co/1pSqUbLQ5Z,https://twitter.com/dog_rates/status/848324959059550208/photo/1,10.0,12.0,Odin,None,6.69583744538452e+17,https://pbs.twimg.com/media/CUrW3DWXIAAiRqk.jpg,1.0,candle,0.174315,False,lampshade,0.120407,False,plunger,0.0720994,False,8.261152722726502e+17,3599.0,17299.0,3200892.0
848213670039564288,2017-04-01 16:41:12+00:00,iPhone,Jerry just apuppologized to me. He said there was no ill-intent to the slippage. I overreacted I admit. Pupgraded to an 11/10 would pet,,10.0,11.0,No_Name,None,6.695979121087898e+17,https://pbs.twimg.com/media/CUrjvxiVEAA94dH.jpg,1.0,Eskimo_dog,0.595665,True,Siberian_husky,0.2144739999999999,True,white_wolf,0.147235,False,8.258296445281485e+17,2848.0,14025.0,3200893.0
848212111729840128,2017-04-01 16:35:01+00:00,iPhone,"This is Jerry. He's doing a distinguished tongue slip. Slightly patronizing tbh. You think you're better than us, Jerry? 6/10 hold me back https://t.co/DkOBbwulw1",https://twitter.com/dog_rates/status/848212111729840128/photo/1,10.0,6.0,Jerry,None,6.696030846209802e+17,https://pbs.twimg.com/media/CUroc7QW4AATIff.jpg,1.0,Maltese_dog,0.659619,True,Tibetan_terrier,0.193539,True,Shih-Tzu,0.0393271,True,8.251475916922634e+17,5244.0,20181.0,3200894.0
847962785489326080,2017-04-01 00:04:17+00:00,iPhone,This is Georgie. He's very shy. Only puppears when called. Aggressively average at fetch. Unique front paws. Looks slippery. 10/10 would pet https://t.co/rcDs5LkiSj,https://twitter.com/dog_rates/status/847962785489326080/photo/1,10.0,10.0,Georgie,None,6.696259077626184e+17,https://pbs.twimg.com/media/CUr9NjgU8AEpf5w.jpg,1.0,seat_belt,0.874502,False,golden_retriever,0.0554081,True,Labrador_retriever,0.0268543,True,8.250265907194839e+17,1483.0,7020.0,3200894.0
847842811428974592,2017-03-31 16:07:33+00:00,iPhone,"This is Rontu. He is described as a pal, cuddle bug, protector and constant shadow. 12/10, but he needs your help

https://t.co/zK4cpKPFfU https://t.co/7Xvoalr798","https://www.gofundme.com/help-save-rontu,https://twitter.com/dog_rates/status/847842811428974592/photo/1",10.0,12.0,Rontu,None,6.696617926463734e+17,https://pbs.twimg.com/media/CUsd2TfWwAAmdjb.jpg,1.0,weasel,0.262802,False,Siamese_cat,0.148263,False,hamster,0.116374,False,8.247751266758369e+17,4069.0,16508.0,3200894.0
847617282490613760,2017-03-31 01:11:22+00:00,iPhone,.@breaannanicolee PUPDATE: Cannon has a heart on his nose. Pupgraded to a 13/10,,10.0,13.0,No_Name,None,6.696801535644426e+17,https://pbs.twimg.com/media/CUsuijgXAAE4pdi.jpg,1.0,dalmatian,0.141257,True,borzoi,0.137744,True,Labrador_retriever,0.103792,True,8.24325613288833e+17,11848.0,12999.0,3200894.0
847606175596138505,2017-03-31 00:27:14+00:00,iPhone,This is Cannon. He just heard something behind him. Fr*ckin frightened af. 12/10 don't look back just run https://t.co/WTPBWT6Ux1,https://twitter.com/dog_rates/status/847606175596138505/photo/1,10.0,12.0,Cannon,None,6.696820959844106e+17,https://pbs.twimg.com/media/CUswUBRUAAAahAo.jpg,1.0,Christmas_stocking,0.188397,False,studio_couch,0.0868867,False,bookcase,0.0825986,False,8.240251587762135e+17,679.0,5255.0,3200894.0
847251039262605312,2017-03-30 00:56:03+00:00,iPhone,This is Furzey. He's doing an elevated sandy zoom. Adjusts ears to steer. 12/10 would pet mid flight https://t.co/zhbRIZQgnq,"https://twitter.com/dog_rates/status/847251039262605312/photo/1,https://twitter.com/dog_rates/status/847251039262605312/photo/1",10.0,12.0,Furzey,None,6.69683899023405e+17,https://pbs.twimg.com/media/CUsx8q_WUAA-m4k.jpg,1.0,Pomeranian,0.998275,True,Chihuahua,0.000605476,True,Pekinese,0.000515688,True,8.237190029376307e+17,12953.0,0.0,3200894.0
847157206088847362,2017-03-29 18:43:12+00:00,iPhone,"Meet Daisy. She's been pup for adoption for months now but hasn't gotten any applications. 11/10 let's change that

https://t.co/Jlb9L0m3J0 https://t.co/Eh7fGFuy6r","https://www.petfinder.com/petdetail/37334596,https://twitter.com/dog_rates/status/847157206088847362/photo/1,https://twitter.com/dog_rates/status/847157206088847362/photo/1",10.0,11.0,Daisy,None,6.697494308752589e+17,https://pbs.twimg.com/media/CUttjYtWcAAdPgI.jpg,1.0,washbasin,0.245794,False,toilet_seat,0.10942,False,paper_towel,0.105664,False,8.235811156340859e+17,3031.0,14376.0,3200894.0
847116187444137987,2017-03-29 16:00:12+00:00,iPhone,Unbelievable... We. Only. Rate. Dogs. Please stop sending in other things like this Blossoming Flop Kangaroo. Thank you... 11/10 https://t.co/EeeErAbso0,https://twitter.com/dog_rates/status/847116187444137987/photo/1,10.0,11.0,No_Name,None,6.69753178989142e+17,https://pbs.twimg.com/media/CUtw9SAVEAAtFUN.jpg,1.0,Pembroke,0.8584940000000001,True,hamster,0.0263188,False,Shetland_sheepdog,0.0224052,True,8.233226781279191e+17,4637.0,17437.0,3200894.0
846874817362120707,2017-03-29 00:01:05+00:00,iPhone,"This is Tuck. As you can see, he's rather h*ckin rare. Taken seriously until his legs are seen. Tail stuck in a permanent zoom. 13/10 https://t.co/P7PBGqrKSe","https://twitter.com/dog_rates/status/846874817362120707/photo/1,https://twitter.com/dog_rates/status/846874817362120707/photo/1",10.0,13.0,Tuck,None,6.699233236446577e+17,https://pbs.twimg.com/media/CUwLtPeU8AAfAb2.jpg,1.0,car_mirror,0.343063,False,seat_belt,0.110289,False,wing,0.0801485,False,8.229753154084618e+17,3958.0,19139.0,3200894.0
846505985330044928,2017-03-27 23:35:28+00:00,iPhone,THIS WAS NOT HIS FAULT HE HAD NO IDEA. 11/10 STILL A VERY GOOD DOG https://t.co/GJ8rozumsy,https://twitter.com/shomaristone/status/846484798663245829,10.0,11.0,No_Name,None,6.699427637949317e+17,https://pbs.twimg.com/media/CUwdYL5UsAAP0XX.jpg,1.0,vizsla,0.743216,True,redbone,0.217282,True,Rhodesian_ridgeback,0.0284735,True,8.226103619459113e+17,3423.0,16327.0,3200894.0
846153765933735936,2017-03-27 00:15:53+00:00,iPhone,This is Vixen. He really likes bananas. Steals them when he thinks nobody's watching. 13/10 opportunistic af https://t.co/a0CkS5ExFR,"https://twitter.com/dog_rates/status/846153765933735936/photo/1,https://twitter.com/dog_rates/status/846153765933735936/photo/1",10.0,13.0,Vixen,None,6.699700426337894e+17,https://pbs.twimg.com/media/CUw2MV4XIAAHLO_.jpg,1.0,miniature_pinscher,0.734744,True,Rottweiler,0.131066,True,Doberman,0.0815094,True,8.224629443656458e+17,17209.0,31800.0,3200894.0
846139713627017216,2017-03-26 23:20:02+00:00,iPhone,SHE DID AN ICY ZOOM AND KNEW WHEN TO PUT ON THE BRAKES 13/10 CANCEL THE GAME THIS IS ALL WE NEED https://t.co/4ctgpGcqAd,https://twitter.com/csncapitals/status/846088479142531073,10.0,13.0,No_Name,None,6.699720111758131e+17,https://pbs.twimg.com/media/CUw3_QiUEAA8cT9.jpg,1.0,teddy,0.953071,False,koala,0.00702672,False,fur_coat,0.00536817,False,8.221630647453286e+17,5571.0,0.0,3200894.0
846042936437604353,2017-03-26 16:55:29+00:00,iPhone,Meet Jarvis. The snow pupsets him. Officially ready for summer. 12/10 would perform a chilly boop https://t.co/0hLkztpiOW,https://twitter.com/dog_rates/status/846042936437604353/photo/1,10.0,12.0,Jarvis,None,6.699930768327598e+17,https://pbs.twimg.com/media/CUxLJO8U8AAu6Zu.jpg,1.0,piggy_bank,0.17632,False,hair_spray,0.097487,False,toy_poodle,0.0865016,True,8.218136392126505e+17,3839.0,0.0,3200894.0
845812042753855489,2017-03-26 01:38:00+00:00,iPhone,We usually don't rate polar bears but this one seems extra good. Majestic as h*ck. 13/10 would hug for a while https://t.co/TLNexlqzXP,"https://twitter.com/dog_rates/status/845812042753855489/photo/1,https://twitter.com/dog_rates/status/845812042753855489/photo/1,https://twitter.com/dog_rates/status/845812042753855489/photo/1,https://twitter.com/dog_rates/status/845812042753855489/photo/1",10.0,13.0,No_Name,None,6.700031309947003e+17,https://pbs.twimg.com/media/CUxUSuaW4AAdQzv.jpg,1.0,beagle,0.375313,True,Saint_Bernard,0.1749109999999999,True,English_foxhound,0.115888,True,8.215228897028628e+17,2030.0,8871.0,3200894.0
845677943972139009,2017-03-25 16:45:08+00:00,iPhone,"C'mon guys. Please only send in dogs. We only rate dogs, not Exceptional-Tongued Peruvian Floor Bears. Thank you... 12/10 https://t.co/z30iQLiXNo",https://twitter.com/dog_rates/status/845677943972139009/photo/1,10.0,12.0,No_Name,None,6.700371898295255e+17,https://pbs.twimg.com/media/CUxzQ-nWIAAgJUm.jpg,1.0,pot,0.273767,False,tray,0.0928884,False,doormat,0.0507279,False,8.214071823527772e+17,5053.0,13075.0,3200894.0
844979544864018432,2017-03-23 18:29:57+00:00,iPhone,"PUPDATE: I'm proud to announce that Toby is 236 days sober. Pupgraded to a 13/10. We're all very proud of you, Toby https://t.co/a5OaJeRl9B","https://twitter.com/dog_rates/status/844979544864018432/photo/1,https://twitter.com/dog_rates/status/844979544864018432/photo/1,https://twitter.com/dog_rates/status/844979544864018432/photo/1",10.0,13.0,No_Name,None,6.700550386608005e+17,https://pbs.twimg.com/media/CUyDgChWUAAmNSI.jpg,1.0,snail,0.563631,False,slug,0.296649,False,bolete,0.0318392,False,8.207497168456868e+17,11525.0,34984.0,3200894.0
844973813909606400,2017-03-23 18:07:10+00:00,iPhone,"This is Brady. He's a recovering alcoholic. Demonstrating incredible restraint here. 12/10 don't give pup, don't give in, Brady https://t.co/B1iBuSq3hr",https://twitter.com/dog_rates/status/844973813909606400/photo/1,10.0,12.0,Brady,None,6.700615067221402e+17,https://pbs.twimg.com/media/CUyJYk1WoAMPROb.jpg,1.0,Italian_greyhound,0.329339,True,American_Staffordshire_terrier,0.305294,True,whippet,0.111686,True,8.204947885668475e+17,648.0,0.0,3200802.0
844704788403113984,2017-03-23 00:18:10+00:00,iPhone,This is Luna. It's her first time outside and a bee stung her nose. Completely h*ckin uncalled for. 13/10 where's the bee I just wanna talk https://t.co/2RYiLGHuPN,https://twitter.com/dog_rates/status/844704788403113984/photo/1,10.0,13.0,Luna,None,6.70069087419134e+17,https://pbs.twimg.com/media/CUyQRzHWoAAhF1D.jpg,1.0,boathouse,0.3138289999999999,False,birdhouse,0.1383309999999999,False,ashcan,0.0456732,False,8.203146337770619e+17,648.0,3706.0,3200894.0
844580511645339650,2017-03-22 16:04:20+00:00,iPhone,This is Charlie. He wants to know if you have a moment to talk about washing machine insurance policies. 11/10 would hear him out https://t.co/gAzPqT7uyk,https://twitter.com/dog_rates/status/844580511645339650/photo/1,10.0,11.0,Charlie,None,6.700735035557069e+17,https://pbs.twimg.com/media/CUyUSuWXIAAZKYF.jpg,1.0,malamute,0.6018859999999999,True,Siberian_husky,0.340106,True,Eskimo_dog,0.0500413,True,8.20013781606658e+17,1369.0,0.0,3200894.0
844223788422217728,2017-03-21 16:26:50+00:00,iPhone,This is Margo. She just dug pup a massive hole. Can't wait for you to see it. H*ckin proud of herself. 12/10 would forgive then pet https://t.co/H38HB6rBTx,https://twitter.com/dog_rates/status/844223788422217728/photo/1,10.0,12.0,Margo,None,6.700796818493727e+17,https://pbs.twimg.com/media/CUyZ6mVW4AI8YWZ.jpg,1.0,mud_turtle,0.157477,False,terrapin,0.131846,False,box_turtle,0.0606781999999999,False,8.199241953584169e+17,5607.0,14305.0,3200894.0
843981021012017153,2017-03-21 00:22:10+00:00,iPhone,HE WAS DOING A SNOOZE NO SHAME IN A SNOOZE 13/10 https://t.co/Gu5wHx3CBd,https://twitter.com/brianstack153/status/796796054100471809,10.0,13.0,No_Name,None,6.700864992081551e+17,https://pbs.twimg.com/media/CUygHhFXAAAwNXv.jpg,1.0,German_short-haired_pointer,0.273492,True,Staffordshire_bullterrier,0.132944,True,bluetick,0.1245619999999999,True,8.195883593833718e+17,2271.0,10606.0,3200894.0
843856843873095681,2017-03-20 16:08:44+00:00,iPhone,Say hello to Sadie and Daisy. They do all their shopping together. Can never agree on what to get. Like an old married pupple. Both 12/10 https://t.co/f5C5l5wa0e,https://twitter.com/dog_rates/status/843856843873095681/photo/1,10.0,12.0,Sadie,None,6.700939380747796e+17,https://pbs.twimg.com/media/CUym4Y5WsAEiI9_.jpg,1.0,toy_poodle,0.383346,True,miniature_poodle,0.153678,True,chow,0.138543,True,8.192381810653594e+17,462.0,2550.0,3200894.0
843604394117681152,2017-03-19 23:25:35+00:00,iPhone,This is Hank. He's been outside for 3 minutes and already made a friend. Way to go Hank. 11/10 for both https://t.co/wHUElL84RC,https://twitter.com/dog_rates/status/843604394117681152/photo/1,10.0,11.0,Hank,None,6.702904201114419e+17,https://pbs.twimg.com/media/CU1Zgk7UcAAjw2t.jpg,1.0,Chihuahua,0.368876,True,Pomeranian,0.282102,True,papillon,0.178795,True,8.190153375302902e+17,42228.0,0.0,3200894.0
843235543001513987,2017-03-18 22:59:54+00:00,iPhone,This is Tycho. She just had new wheels installed. About to do a zoom. 0-60 in 2.4 seconds. 13/10 inspirational as h*ck https://t.co/DKwp2ByMsL,"https://twitter.com/dog_rates/status/843235543001513987/photo/1,https://twitter.com/dog_rates/status/843235543001513987/photo/1,https://twitter.com/dog_rates/status/843235543001513987/photo/1",10.0,13.0,Tycho,None,6.70303360680108e+17,https://pbs.twimg.com/media/CU1lWFaVAAAl0HG.jpg,1.0,Shetland_sheepdog,0.380278,True,Cardigan,0.342806,True,guinea_pig,0.156249,False,8.19006400881918e+17,21794.0,49960.0,3200894.0
842846295480000512,2017-03-17 21:13:10+00:00,iPhone,This is Charlie. He's wishing you a very fun and safe St. Pawtrick's Day. 13/10 festive af https://t.co/nFpNgCWWYs,https://twitter.com/dog_rates/status/842846295480000512/photo/1,10.0,13.0,Charlie,None,6.703191306214359e+17,https://pbs.twimg.com/media/CU1zsMSUAAAS0qW.jpg,1.0,Irish_terrier,0.2548559999999999,True,briard,0.2277159999999999,True,soft-coated_wheaten_terrier,0.223263,True,8.186461648997745e+17,24069.0,0.0,3200894.0
842765311967449089,2017-03-17 15:51:22+00:00,iPhone,"Meet Indie. She's not a fan of baths but she's definitely a fan of hide &amp; seek. 12/10 click the link to help Indie

https://t.co/fvGkIuAlFK https://t.co/kiCFtmJd7l","https://www.gofundme.com/get-indie-home/,https://twitter.com/dog_rates/status/842765311967449089/photo/1,https://twitter.com/dog_rates/status/842765311967449089/photo/1",10.0,12.0,Indie,None,6.703389312511508e+17,https://pbs.twimg.com/media/CU2FsRnVAAA3TEg.jpg,1.0,cairn,0.245033,True,West_Highland_white_terrier,0.137709,True,miniature_schnauzer,0.0891725,True,8.186144933285806e+17,2982.0,10971.0,3200894.0
842535590457499648,2017-03-17 00:38:32+00:00,iPhone,This is Winnie. She lost her body saving a children's hospital from an avalanche. 13/10 what a h*ckin hero https://t.co/Tf0rh9ZgZe,https://twitter.com/dog_rates/status/842535590457499648/photo/1,10.0,13.0,Winnie,None,6.703618748615639e+17,https://pbs.twimg.com/media/CU2akCQWsAIbaOV.jpg,1.0,platypus,0.974075,False,spotted_salamander,0.0110676,False,bison,0.00389691,False,8.18536468981416e+17,2873.0,12127.0,3200894.0
842163532590374912,2017-03-16 00:00:07+00:00,iPhone,Meet George. He looks slightly deflated but overall quite powerful. Not sure how that human restrained him. 12/10 would snug with permission https://t.co/o6E0hB3xZl,"https://twitter.com/dog_rates/status/842163532590374912/photo/1,https://twitter.com/dog_rates/status/842163532590374912/photo/1",10.0,12.0,George,None,6.703743711024456e+17,https://pbs.twimg.com/media/CU2l7yvXAAUyYIJ.jpg,1.0,English_springer,0.974936,True,English_setter,0.0116613,True,cocker_spaniel,0.00268899,True,8.182594731858289e+17,2621.0,12197.0,3200894.0
842115215311396866,2017-03-15 20:48:07+00:00,iPhone,This is Bentley. It's his first time going to the beach. I think he's a fan. 12/10 would build sand castles with https://t.co/iDK4OyQJoy,"https://twitter.com/dog_rates/status/842115215311396866/photo/1,https://twitter.com/dog_rates/status/842115215311396866/photo/1,https://twitter.com/dog_rates/status/842115215311396866/photo/1",10.0,12.0,Bentley,None,6.703857111163617e+17,https://pbs.twimg.com/media/CU2wPyWWUAAb1MJ.jpg,1.0,whippet,0.178027,True,Chesapeake_Bay_retriever,0.105969,True,beagle,0.0787197,True,8.179089118607483e+17,906.0,5356.0,3200894.0
841680585030541313,2017-03-14 16:01:03+00:00,iPhone,"This is Penny. She's a dragon slayer. Feared by most, if not all, dragons. Showing off her latest victim here. 12/10 would pet with caution https://t.co/qUOijSlPnj",https://twitter.com/dog_rates/status/841680585030541313/photo/1,10.0,12.0,Penny,None,6.70403879788544e+17,https://pbs.twimg.com/media/CU3AxW1WoAA3_35.jpg,1.0,pug,0.8022229999999999,True,French_bulldog,0.172557,True,bull_mastiff,0.0071628,True,8.177776867645235e+17,3084.0,11901.0,3200894.0
